" "," "," ","1",0
"2018","Oct","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2018","Oct","Performance","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2018","Oct","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2018","Nov","Battery","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2018","Nov","Camera","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2018","Nov","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2018","Nov","Performance","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2018","Nov","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2018","Dec","Battery","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2018","Dec","Camera","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2018","Dec","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2018","Dec","Performance","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2018","Dec","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Jan","Battery","5",0
" "," "," ","4",3
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",1
"2017","Jan","Camera","5",0
" "," "," ","4",2
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",1
"2017","Jan","Storage","5",0
" "," "," ","4",1
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Jan","Performance","5",0
" "," "," ","4",3
" "," "," ","3",1
" "," "," ","2",0
" "," "," ","1",0
"2017","Jan","Others","5",1
" "," "," ","4",2
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Feb","Battery","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Feb","Camera","5",0
" "," "," ","4",1
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Feb","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Feb","Performance","5",1
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Feb","Others","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Mar","Battery","5",0
" "," "," ","4",0
" "," "," ","3",2
" "," "," ","2",2
" "," "," ","1",0
"2017","Mar","Camera","5",2
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Mar","Storage","5",0
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
" "," "," ","1",0
"2017","Mar","Performance","5",1
" "," "," ","4",0
" "," "," ","3",0
" "," "," ","2",0
